project_id,sprint,velocity,progress,blocked,reopened,scope_change,defects,lead_time,throughput,delay
26,9,60.24,100.0,4,1,8.67,1,10.75,40.4,0
27,11,47.8,66.43,1,1,2.93,2,10.06,28.36,0
37,1,54.12,65.47,2,0,2.36,2,6.56,33.02,0
4,3,64.92,97.74,4,2,10.03,4,8.37,36.21,1
50,5,45.99,70.17,4,0,10.97,2,3.41,42.28,1
24,3,67.93,61.65,0,2,4.07,6,7.81,5.0,1
19,4,24.81,58.4,4,0,10.94,4,15.51,38.62,1
36,3,74.05,53.7,7,1,9.73,2,12.49,32.43,1
39,4,23.18,83.12,0,0,13.82,4,8.74,36.77,0
10,1,70.28,47.93,1,1,2.31,3,13.52,37.76,1
25,12,22.0,95.2,0,0,4.41,1,15.6,9.36,0
18,8,79.71,73.63,5,1,11.05,1,10.01,40.36,1
19,4,52.41,68.44,1,0,5.08,0,6.85,31.41,0
36,7,35.83,71.57,1,2,7.09,2,8.58,29.28,1
10,2,77.98,81.95,1,2,8.69,4,12.07,24.44,0
33,2,33.67,67.95,6,1,13.24,3,14.06,17.97,1
55,6,46.59,72.12,3,0,7.44,2,10.22,30.35,1
50,2,89.07,90.8,0,0,3.19,1,9.11,31.86,0
5,6,55.93,80.2,1,3,6.25,4,13.88,29.65,1
47,11,19.61,56.25,5,2,7.03,2,6.09,43.44,1
49,2,45.9,64.38,5,0,6.06,4,10.07,32.64,1
35,4,44.57,48.28,3,1,3.11,1,14.51,26.96,1
44,7,52.83,84.23,2,0,2.22,3,10.43,36.28,1
34,8,49.33,85.83,2,1,3.48,1,9.35,25.22,0
33,3,58.19,60.98,0,1,3.46,2,4.88,7.96,1
55,9,27.08,100.0,4,1,1.35,3,8.22,38.7,0
21,2,41.78,100.0,0,0,4.27,3,10.56,13.27,1
17,8,54.68,75.34,0,3,11.25,4,13.77,45.32,0
22,8,38.57,63.04,4,2,15.6,2,4.67,23.61,1
48,4,66.44,79.11,2,1,6.45,2,7.35,16.64,1
37,1,38.87,62.68,6,1,3.36,2,8.69,29.06,1
15,1,52.15,89.25,1,2,7.99,2,11.21,31.08,0
35,2,48.43,77.5,2,3,14.4,5,6.82,45.21,0
28,12,34.78,78.57,2,0,4.46,3,7.9,38.07,1
7,9,50.91,100.0,5,0,8.81,4,16.0,35.36,1
32,2,30.32,65.71,2,0,3.16,4,10.68,24.61,1
11,2,43.35,66.32,5,3,12.33,3,8.52,44.9,1
10,6,50.45,87.88,1,2,2.07,3,12.22,50.43,1
9,7,28.59,68.67,2,1,7.63,3,4.16,24.08,1
14,7,59.35,99.06,1,0,6.83,2,8.4,23.01,0
13,9,53.91,90.01,1,0,13.48,2,7.14,43.57,0
57,6,57.98,69.43,2,0,5.31,4,7.37,31.85,0
25,8,50.04,47.83,1,0,2.1,3,6.71,37.96,0
2,11,32.74,53.22,0,1,5.95,1,9.32,47.88,0
35,6,50.0,67.77,3,2,12.98,0,9.22,49.17,1
7,2,59.35,81.07,3,0,2.02,2,8.01,37.83,0
21,1,32.15,91.53,1,1,3.15,2,3.18,39.58,0
18,5,33.34,71.74,1,0,11.85,2,6.86,34.0,1
3,9,46.31,61.67,4,1,6.18,3,7.62,48.42,1
42,8,44.43,72.89,1,0,11.86,1,4.47,36.76,0
54,4,49.76,75.31,4,0,11.64,1,15.49,31.95,1
39,5,45.62,94.57,2,2,14.36,2,3.78,41.91,0
41,5,52.4,93.74,1,1,2.63,7,16.4,13.0,0
49,6,68.33,59.97,2,2,1.15,2,2.82,20.75,0
11,3,58.08,81.81,5,0,7.58,2,4.99,27.34,0
39,5,50.84,62.19,1,0,2.0,3,8.63,13.96,1
24,2,33.4,62.62,1,0,4.52,4,14.15,18.3,1
46,10,39.17,90.58,2,1,4.45,5,6.91,28.59,0
19,1,62.63,72.01,4,2,1.11,3,19.45,19.6,1
4,11,42.97,84.6,0,1,3.35,2,4.85,27.85,0
26,1,35.48,83.02,2,2,4.07,2,11.56,28.45,1
38,10,81.47,73.81,4,0,6.28,2,10.91,41.67,0
42,7,72.87,79.99,2,0,9.19,2,6.16,18.07,0
32,2,48.13,78.06,2,1,10.8,4,4.69,30.37,1
39,4,33.76,57.74,3,1,6.33,1,10.24,29.08,1
45,5,60.85,82.31,3,0,9.14,4,10.5,36.93,1
46,7,42.65,64.41,0,0,3.4,6,4.39,18.45,1
36,2,63.33,58.96,2,0,8.52,2,12.29,31.3,0
40,6,42.66,87.82,1,0,5.33,5,12.17,43.65,1
37,1,74.68,66.13,2,1,11.26,5,13.16,35.01,1
33,7,42.22,91.66,0,0,11.44,4,6.08,33.16,1
36,9,85.47,91.48,5,1,7.24,3,19.37,14.33,1
3,5,52.93,67.85,0,0,11.07,4,8.41,39.15,0
9,5,70.76,91.03,2,1,1.45,2,9.25,32.86,1
8,4,41.9,69.16,3,1,5.5,4,5.8,18.8,0
33,3,30.33,73.97,5,0,8.95,2,10.03,25.95,1
59,9,15.41,82.41,3,1,0.77,3,5.74,34.4,0
6,5,69.15,100.0,2,2,8.97,3,10.52,30.58,1
41,8,51.02,89.11,2,0,2.5,5,1.82,28.56,1
39,9,31.29,74.13,2,2,6.73,3,12.48,44.31,1
4,5,69.77,76.55,0,0,8.54,1,3.51,18.67,0
13,10,67.34,51.25,7,2,1.91,1,11.72,25.31,1
49,9,70.74,90.07,1,1,9.06,3,7.42,25.23,0
2,2,29.9,88.46,2,1,3.54,0,12.95,36.81,1
5,9,68.7,79.25,3,1,15.64,2,10.27,30.04,0
44,11,55.76,85.77,1,2,12.57,4,10.52,23.44,0
27,4,71.41,44.62,3,2,13.85,0,15.43,28.09,1
32,6,58.14,58.77,0,1,14.25,1,7.3,33.12,0
21,6,52.6,100.0,2,2,3.99,0,5.34,31.75,0
8,6,68.9,71.13,2,1,4.51,4,12.94,23.31,1
38,2,62.78,86.36,3,0,7.54,0,9.11,8.67,0
8,7,66.23,63.8,1,1,7.99,4,13.5,21.8,0
50,6,42.68,68.37,2,1,2.34,2,6.18,33.73,1
3,11,47.41,100.0,2,2,0.95,1,5.2,40.75,0
54,1,23.99,72.64,0,0,9.65,1,11.29,32.43,0
44,2,41.6,82.85,0,0,12.22,3,6.31,24.16,1
58,7,61.86,76.96,1,2,10.11,3,6.05,33.45,0
3,1,58.46,78.7,4,1,7.22,4,12.08,40.43,1
22,1,35.31,78.18,3,1,8.88,5,7.65,35.86,1
6,1,69.24,45.34,3,0,13.68,2,11.4,43.79,1
2,8,94.6,82.16,0,0,2.84,0,2.25,23.58,0
23,4,36.46,66.94,1,1,2.81,1,4.51,20.29,1
44,4,46.91,100.0,2,1,5.89,4,10.61,42.31,0
2,2,40.68,63.41,3,0,18.57,1,8.17,37.61,1
38,11,48.58,67.93,2,1,17.23,4,8.25,43.21,0
17,11,54.11,100.0,1,0,9.52,4,4.79,33.7,0
35,11,39.54,85.85,2,3,2.79,3,10.42,10.75,1
34,1,45.85,60.25,3,2,3.02,3,16.87,23.64,1
23,12,51.31,77.65,0,1,4.84,3,10.57,29.39,1
30,10,57.07,56.69,1,2,2.8,2,9.42,21.9,0
52,9,72.0,78.86,3,1,14.63,2,11.98,34.08,0
8,7,49.78,62.93,1,2,9.91,3,3.31,24.5,1
22,4,41.57,100.0,1,0,10.2,6,12.98,16.31,0
44,12,60.45,81.31,2,2,4.95,2,18.11,39.64,1
58,6,56.0,82.91,2,0,11.89,3,6.4,35.43,0
36,2,47.11,89.25,3,1,29.87,5,12.19,23.48,0
5,7,57.28,90.92,7,1,7.07,6,8.33,25.34,1
13,2,44.25,64.66,1,1,4.23,7,13.52,24.64,1
29,10,42.04,76.42,5,3,3.97,0,11.52,38.04,1
31,8,21.51,68.32,2,2,5.7,2,5.89,37.37,0
47,8,45.08,100.0,2,2,8.15,2,15.29,23.37,1
57,1,23.56,40.72,1,0,4.52,3,11.4,26.69,1
55,8,40.41,66.37,3,1,8.77,4,7.19,42.78,0
16,2,58.69,73.8,0,2,5.0,7,5.92,34.1,0
42,6,27.42,77.05,4,0,16.59,2,5.38,34.91,1
30,1,47.15,76.75,4,0,3.73,4,10.08,45.94,0
57,5,50.98,74.31,2,0,4.28,3,10.66,33.68,0
55,11,46.42,72.56,1,0,13.06,3,2.67,26.88,1
16,7,42.78,78.62,0,1,15.68,6,9.81,26.4,1
12,10,54.88,81.92,1,0,7.73,7,7.13,25.55,1
17,1,56.96,100.0,0,0,14.97,6,7.02,39.62,1
16,2,50.02,100.0,1,2,3.88,1,8.82,37.82,1
12,7,43.61,79.51,2,0,15.85,6,14.11,34.8,1
8,6,62.97,67.57,6,1,6.45,5,18.64,32.3,1
20,3,30.34,68.62,3,1,9.34,3,6.4,37.22,1
3,10,60.31,55.29,1,2,4.87,0,9.84,18.02,1
16,2,56.3,89.3,6,1,4.69,1,7.26,30.11,0
30,10,52.99,74.33,2,1,15.55,4,12.2,27.87,1
45,4,49.85,81.56,2,1,5.82,1,7.9,16.59,0
23,3,21.65,80.01,1,0,3.2,5,12.51,37.69,1
28,7,70.81,64.54,1,1,14.42,3,8.86,31.06,0
51,8,62.58,62.68,1,0,7.87,2,6.7,32.96,0
40,2,35.58,68.21,5,2,6.03,4,12.72,30.78,1
54,10,61.38,82.29,0,1,7.74,2,14.29,21.12,0
5,7,52.83,73.79,1,0,13.06,5,11.52,16.9,1
20,8,41.25,48.52,3,1,4.16,6,8.66,12.96,1
40,6,67.88,59.64,2,1,14.06,1,12.56,23.62,1
56,6,43.54,70.99,3,0,5.56,2,13.84,31.62,1
44,10,70.34,74.54,4,1,1.1,2,11.88,44.32,1
1,1,58.01,82.73,1,1,3.98,4,8.92,9.9,0
57,4,64.35,75.59,1,1,4.68,1,6.57,9.33,1
30,1,58.69,69.56,1,1,1.07,3,8.59,24.24,0
21,4,57.99,69.04,7,1,10.7,8,10.76,36.99,1
20,2,53.23,78.02,0,1,11.9,4,12.07,34.94,0
6,11,39.1,81.27,1,0,10.06,2,11.35,27.94,1
22,5,50.94,70.05,0,2,10.63,1,7.41,10.25,1
18,10,63.75,58.83,3,1,5.89,3,12.93,14.02,1
8,9,60.79,73.52,1,0,3.99,3,11.97,41.11,0
39,11,57.52,65.25,0,1,8.08,2,13.51,33.0,0
32,12,18.56,79.31,3,4,3.53,5,13.38,39.47,1
33,10,46.8,97.21,5,1,12.11,2,13.38,37.94,1
53,3,45.23,54.73,1,1,14.88,5,13.66,50.89,1
16,8,33.45,92.26,3,3,10.26,2,9.54,25.63,1
12,3,63.56,82.04,4,2,11.14,3,25.14,26.33,1
38,6,19.62,91.54,0,1,3.19,2,9.21,33.67,1
52,4,62.55,68.46,1,1,3.55,2,13.81,41.3,0
34,8,69.94,53.31,1,1,7.42,2,16.8,13.56,1
14,11,46.85,77.7,1,0,6.9,6,10.89,24.55,1
36,6,48.88,96.0,1,3,3.03,1,10.44,28.53,0
33,8,64.51,59.09,0,0,7.84,3,13.91,30.63,1
23,1,38.55,61.35,4,2,7.54,3,1.85,36.99,1
50,6,59.91,83.81,5,1,7.17,1,9.82,43.89,1
45,1,36.23,67.32,1,1,8.66,5,11.63,38.52,0
2,1,31.74,99.99,1,1,7.89,3,14.11,31.13,0
41,8,54.44,84.78,3,0,7.53,1,7.38,31.59,1
21,7,49.6,64.21,6,0,6.93,8,13.26,31.02,1
2,3,24.18,66.53,0,2,1.97,6,9.89,48.83,1
27,6,71.23,67.12,2,0,5.27,3,18.75,38.15,0
57,9,43.78,74.36,0,0,14.23,4,13.63,19.62,1
9,7,57.66,79.57,1,1,4.7,1,20.48,28.5,0
1,12,74.08,78.47,0,1,6.91,1,8.52,22.47,0
11,3,53.71,58.13,1,1,8.4,3,6.23,41.12,1
3,6,69.1,88.53,0,1,10.77,6,7.4,13.43,1
52,11,37.05,70.65,3,1,3.5,3,4.5,24.34,1
23,4,71.31,61.09,2,2,8.14,1,7.78,25.33,1
26,3,37.61,68.05,0,1,7.34,4,12.98,25.47,1
4,9,41.43,90.21,5,1,6.36,2,7.32,21.61,0
18,10,28.18,77.85,3,4,8.03,3,10.4,27.12,1
55,2,54.03,79.16,2,1,15.2,5,9.46,40.19,0
6,1,59.46,57.45,3,3,2.94,4,5.25,32.97,1
35,2,61.5,76.98,1,3,13.22,3,19.43,34.69,0
22,7,28.53,89.96,3,1,2.17,4,8.92,39.54,1
43,10,55.62,47.96,6,1,1.44,1,13.96,37.67,1
15,1,56.18,69.17,0,1,14.1,3,11.31,12.43,1
22,6,59.22,84.35,0,1,14.98,0,3.09,30.29,0
37,7,38.41,77.37,2,0,22.22,2,5.89,29.87,1
52,9,12.42,59.72,2,2,5.21,3,10.63,16.7,1
42,8,60.6,80.97,6,2,7.12,5,7.78,44.99,1
12,6,47.81,57.49,3,0,9.43,3,15.03,18.18,0
47,3,54.2,61.99,2,0,3.65,6,2.03,25.12,0
49,8,48.58,63.56,3,0,5.4,2,14.12,28.34,1
42,7,53.52,98.15,6,0,8.03,4,8.3,38.86,1
38,3,61.06,49.95,1,3,16.59,2,2.25,27.22,1
18,9,22.14,51.06,2,0,13.25,2,7.87,21.61,1
45,12,67.12,79.25,1,3,6.98,3,11.89,45.18,0
35,2,47.27,76.57,7,0,5.73,1,8.27,33.22,1
30,3,74.41,67.95,3,3,10.67,6,11.6,15.93,1
24,2,43.11,75.21,1,1,13.42,0,16.64,31.27,1
42,1,39.78,59.03,1,0,13.59,1,18.89,36.87,1
30,4,47.77,76.38,3,2,3.47,0,7.2,33.33,1
14,5,57.5,78.14,1,1,4.63,2,14.49,36.3,1
6,6,45.88,93.22,3,1,8.53,1,9.29,33.64,1
3,5,58.59,100.0,1,0,4.31,5,4.14,23.18,0
16,1,44.19,70.99,5,3,4.69,3,4.19,13.71,0
7,3,50.52,55.9,1,0,12.59,3,10.07,42.4,1
52,1,83.55,80.77,3,0,7.87,0,14.24,28.75,1
14,11,55.36,72.99,4,0,10.33,4,7.3,33.33,1
9,5,56.56,72.33,3,0,7.65,0,9.53,28.28,0
15,5,27.91,50.83,2,0,19.17,2,10.86,27.16,1
21,12,70.31,76.48,4,4,11.22,8,1.0,39.58,1
35,11,66.0,81.34,2,0,2.31,3,12.16,28.43,0
2,6,39.28,89.9,1,1,4.14,3,13.21,37.03,0
27,8,65.7,67.42,2,1,3.67,4,13.71,14.68,1
2,10,54.95,62.62,1,0,7.05,3,11.66,15.85,0
35,12,50.7,67.3,2,0,15.42,6,10.23,22.72,1
18,1,69.36,89.01,1,2,5.94,1,10.73,6.54,1
14,4,42.32,95.79,0,1,9.15,2,14.28,31.39,1
20,10,39.16,91.81,3,0,9.92,2,10.45,18.85,1
18,11,53.11,84.72,1,0,2.59,2,13.2,26.49,1
10,1,57.92,74.52,3,1,12.16,2,10.02,25.69,1
25,9,64.49,76.86,4,0,5.86,4,15.01,23.55,0
2,11,47.74,79.04,4,1,14.75,2,9.06,15.6,1
25,7,37.25,71.22,2,4,1.79,4,15.43,34.77,1
54,7,87.93,88.34,2,1,1.72,5,4.66,36.44,0
33,12,33.7,50.21,1,0,7.54,0,11.26,35.6,1
36,5,50.83,52.98,0,0,2.74,0,14.96,27.14,1
31,7,61.7,50.18,3,1,3.04,3,11.97,28.44,0
14,12,67.27,62.97,0,1,6.03,4,11.91,17.08,1
1,2,41.49,95.19,2,2,5.34,6,12.4,27.5,0
46,4,21.88,57.17,4,0,6.23,7,10.52,26.64,1
16,7,41.15,57.72,2,0,6.93,3,8.91,32.48,1
54,3,62.92,62.62,3,2,13.12,3,12.16,21.47,0
46,2,59.56,91.61,2,1,17.44,7,12.6,29.66,1
52,10,60.05,96.53,4,0,11.28,3,7.12,26.97,1
3,2,60.67,90.23,1,1,16.48,4,12.83,36.32,0
35,1,70.1,91.16,2,2,6.57,1,9.78,44.52,0
41,5,38.36,99.78,1,0,2.64,1,6.53,37.39,0
6,12,32.03,48.05,0,0,8.38,6,14.43,29.08,1
25,6,55.56,56.63,1,1,10.9,5,11.8,26.36,1
13,6,34.27,64.49,2,2,11.95,2,14.24,33.75,1
53,9,31.09,76.56,4,1,2.87,2,8.07,12.35,1
34,4,68.36,76.51,1,0,4.44,2,15.98,25.23,0
8,1,53.76,76.74,3,0,4.53,7,10.03,33.5,0
21,6,50.43,87.51,0,0,4.19,3,12.91,19.07,1
34,5,50.74,46.23,5,1,4.76,1,7.0,29.27,1
4,10,48.41,72.9,1,1,9.61,2,12.63,36.38,0
25,6,68.26,78.98,6,0,10.43,4,12.68,36.49,1
15,3,27.28,70.12,1,3,12.41,2,9.28,17.83,1
4,2,26.66,77.84,2,0,4.67,5,6.22,18.02,0
45,6,35.95,90.33,0,4,5.95,1,12.72,24.83,0
12,1,54.34,75.93,2,3,6.29,5,14.44,39.24,1
32,7,77.08,100.0,1,1,6.81,3,5.52,24.89,0
32,7,63.04,89.26,3,2,2.45,3,10.33,30.12,1
28,10,58.89,78.99,3,1,2.84,1,12.36,30.41,0
13,7,48.8,82.56,0,0,15.84,2,6.1,30.76,0
31,12,30.01,86.15,5,1,17.52,1,16.23,31.72,1
14,11,57.72,100.0,2,0,12.4,4,14.14,40.84,0
20,10,80.39,92.61,3,2,10.61,4,12.9,29.0,1
18,1,46.4,82.71,2,1,1.43,4,11.67,22.84,0
29,4,41.59,64.07,0,1,10.02,4,7.68,32.64,1
6,7,46.47,81.22,1,1,11.44,7,8.97,7.17,1
32,11,59.0,83.68,5,0,1.42,3,4.14,27.6,0
29,9,51.68,86.67,0,0,8.22,2,7.56,15.61,0
43,5,63.65,63.99,1,1,12.6,4,11.88,26.9,1
2,2,49.5,86.07,7,1,1.62,3,10.89,39.42,0
23,7,46.38,87.01,0,0,4.81,3,8.01,10.85,0
19,10,53.44,56.85,3,0,8.77,3,10.78,20.48,1
31,1,41.91,56.98,3,0,5.37,5,12.57,30.77,1
51,7,76.11,91.77,0,2,4.45,2,6.63,36.33,0
5,6,62.35,62.17,1,2,4.24,2,16.12,39.85,1
19,7,33.5,98.07,0,0,11.57,2,9.84,26.77,0
34,10,38.81,70.82,2,1,3.83,3,10.84,20.93,0
10,3,58.48,80.77,1,2,8.9,1,9.21,29.92,0
25,3,52.75,80.04,3,1,4.38,4,10.84,27.91,1
2,7,54.54,64.28,0,0,4.07,1,2.32,37.6,0
11,2,47.12,95.86,2,1,6.31,5,8.75,36.4,1
50,1,56.83,70.83,2,0,2.88,0,6.76,31.04,1
31,9,47.47,75.88,1,2,6.21,5,11.23,21.23,1
56,9,58.45,45.27,4,3,12.21,2,9.63,24.42,0
15,7,61.6,54.95,1,3,8.31,4,6.35,30.67,1
9,7,74.1,91.91,4,0,4.86,2,7.33,41.15,0
23,3,42.28,74.92,2,0,4.63,1,8.15,23.36,1
19,10,49.83,66.22,4,1,5.68,2,11.45,33.33,1
9,2,31.72,66.46,1,1,11.86,4,12.35,36.58,1
35,11,77.39,83.23,3,1,2.84,4,5.53,47.44,0
21,7,20.37,93.91,2,1,8.84,2,14.41,38.96,0
9,9,75.24,66.57,2,1,7.56,5,11.77,25.59,1
28,1,51.4,91.44,0,1,13.79,5,8.56,6.67,0
46,4,56.28,72.6,0,0,5.39,5,8.13,19.91,0
51,6,47.51,82.51,3,1,13.52,2,11.43,24.23,0
7,7,50.47,48.37,1,0,4.37,3,13.23,22.56,1
16,10,58.82,50.94,4,0,3.03,1,16.55,23.53,0
16,7,25.45,87.3,4,2,11.6,3,10.87,14.42,1
33,10,40.22,79.12,5,0,5.79,5,15.51,32.8,1
4,2,37.32,81.06,1,0,18.26,2,14.44,30.0,1
4,4,56.71,58.82,2,0,8.86,3,13.96,12.53,1
39,5,50.07,68.67,3,2,4.38,4,10.75,53.93,1
40,12,59.27,49.92,1,2,5.3,1,10.91,42.9,0
17,1,52.47,62.29,0,0,16.3,1,13.43,37.05,1
37,1,65.88,74.66,7,1,5.55,2,8.88,29.03,0
39,10,38.9,79.92,3,1,7.84,2,16.87,27.49,1
52,3,50.87,64.31,4,2,4.96,3,13.21,33.71,1
29,10,66.64,83.28,2,0,10.63,2,4.56,35.22,0
52,3,63.64,74.43,3,3,19.64,2,7.66,18.26,1
36,12,27.81,71.61,0,1,9.94,1,13.11,34.94,1
38,8,34.68,76.25,2,1,3.04,6,15.71,30.16,1
39,9,48.77,100.0,4,1,4.67,2,15.86,38.72,1
50,11,46.48,72.58,3,1,9.29,1,10.51,44.15,1
37,12,49.02,89.28,2,1,9.21,1,10.83,16.37,1
52,1,61.94,83.19,2,1,13.04,3,11.19,35.77,0
35,11,54.34,71.28,1,1,10.06,1,15.22,32.11,1
7,2,55.22,51.75,0,0,11.79,4,6.32,40.02,0
27,10,60.06,65.59,2,0,5.94,5,13.28,31.89,1
28,2,66.11,76.15,3,1,4.22,2,17.24,27.85,1
22,4,10.0,73.43,1,0,7.29,2,13.56,29.13,1
14,2,44.2,94.45,1,2,8.62,3,8.65,16.33,0
7,7,36.76,64.0,2,1,2.56,1,11.35,27.1,1
37,9,57.13,72.8,1,0,3.91,4,14.29,36.48,1
22,7,43.07,83.05,0,0,20.31,3,7.45,35.91,1
5,12,51.14,70.83,1,5,6.31,2,7.39,28.05,1
55,6,62.78,89.61,3,2,5.87,3,1.0,44.85,0
2,10,40.96,58.69,2,1,9.31,4,15.78,28.68,1
27,1,55.44,52.2,0,0,11.23,1,13.04,39.53,1
21,11,73.31,70.7,1,0,8.23,2,12.87,16.66,0
54,10,62.47,73.93,7,2,2.8,1,8.33,34.65,0
38,9,26.21,78.27,0,0,8.76,5,4.62,30.68,0
15,5,45.62,77.08,0,0,7.33,1,6.95,26.89,0
21,11,55.34,68.87,0,0,21.95,2,6.1,35.75,1
10,5,58.29,52.38,0,0,14.78,1,15.55,32.05,0
23,6,46.21,73.22,5,0,1.57,5,1.69,34.4,1
58,9,40.4,59.41,3,0,7.09,1,10.31,35.5,1
56,8,51.02,76.06,3,2,9.67,5,10.0,24.03,1
39,8,33.7,58.38,2,1,5.88,7,14.71,47.56,1
5,8,66.5,80.69,3,2,14.32,8,5.23,45.24,1
1,1,78.03,100.0,2,0,6.58,3,3.02,29.39,0
13,1,55.92,64.11,0,1,4.85,7,22.12,34.95,1
21,8,46.51,56.02,0,0,12.08,2,11.67,22.24,1
26,5,64.11,92.17,1,1,15.92,3,5.3,17.09,0
50,9,61.58,100.0,3,4,14.02,1,12.52,35.85,0
45,2,45.87,56.32,3,0,3.29,2,3.89,44.61,0
21,9,49.28,73.63,1,2,5.93,1,10.51,27.18,0
53,12,40.86,82.3,3,3,7.42,5,17.25,32.84,1
18,8,52.47,71.1,2,0,15.16,1,5.16,21.21,1
37,9,54.48,48.73,3,1,3.26,1,11.76,14.66,1
45,4,38.3,54.41,2,0,5.21,4,8.79,25.14,1
32,1,33.88,55.98,2,2,8.36,3,5.86,29.43,1
36,1,30.11,59.4,2,0,10.71,5,5.65,39.85,1
17,5,56.25,76.3,2,0,2.59,5,9.24,17.74,0
35,2,49.83,91.47,2,0,2.07,0,12.88,19.65,0
49,8,48.75,54.64,1,1,9.77,1,9.14,19.62,1
11,10,56.97,63.21,1,1,5.73,3,5.71,43.27,0
21,11,36.49,58.35,0,0,5.78,4,9.74,46.38,0
52,5,33.95,79.33,2,1,7.69,2,1.49,49.19,0
55,5,53.62,62.67,2,1,6.8,1,3.69,43.17,0
53,2,24.07,59.84,1,0,16.74,1,14.18,32.85,1
26,7,46.12,51.04,1,0,7.65,4,5.96,29.81,1
4,8,87.0,95.4,0,1,18.35,6,14.33,37.2,0
34,10,29.77,100.0,2,3,4.82,2,19.43,28.28,1
52,1,43.55,76.26,1,2,9.13,1,10.77,45.24,1
48,2,18.16,97.28,3,1,13.39,4,10.94,35.67,1
18,10,46.49,66.5,1,0,11.74,6,12.94,27.06,1
40,4,79.5,74.99,5,3,15.57,2,10.27,24.04,0
35,5,57.0,84.77,3,2,4.66,2,14.48,31.58,1
41,2,40.79,63.72,1,1,6.23,3,12.0,28.69,1
29,1,82.72,72.61,3,0,18.23,4,10.89,36.88,1
52,9,23.86,70.76,1,3,5.18,5,9.21,32.78,1
29,1,56.81,81.57,4,2,3.8,5,18.08,31.02,1
38,4,50.97,75.93,1,1,8.69,5,4.2,53.69,1
42,2,46.29,64.09,1,2,12.28,0,17.73,38.21,1
21,11,62.11,70.49,7,2,3.34,5,11.72,35.66,1
42,4,32.27,91.72,1,2,9.66,8,7.78,23.66,0
13,8,54.69,83.23,3,3,1.74,2,6.6,11.99,1
49,8,52.78,81.93,0,0,4.62,2,9.28,59.47,1
41,11,36.93,100.0,0,0,5.77,6,14.03,27.67,0
17,12,79.25,58.04,1,0,17.49,0,13.11,17.21,0
56,9,47.27,85.65,0,1,9.16,6,9.57,28.65,1
9,11,47.92,75.82,2,4,12.94,1,6.19,35.41,1
41,12,34.58,80.16,2,1,17.06,1,3.66,34.85,0
1,5,47.55,77.73,2,0,4.58,7,9.55,16.31,1
2,7,85.02,64.48,5,2,8.55,3,10.58,5.0,1
48,3,46.21,59.47,2,0,8.53,2,15.67,43.07,1
29,10,57.78,75.0,1,1,13.29,2,2.38,45.86,0
33,4,64.26,63.27,3,0,3.14,2,13.88,44.09,1
10,10,47.28,69.46,3,3,17.1,4,12.97,28.81,0
50,9,43.86,86.97,2,0,3.6,6,7.5,19.79,0
58,10,57.08,56.6,2,3,13.61,3,3.6,37.53,0
40,10,46.38,72.12,1,1,6.24,0,10.81,31.48,1
21,12,45.02,90.82,1,2,11.96,1,16.26,35.27,1
28,1,64.1,67.39,2,1,0.66,8,1.71,30.92,0
11,2,48.96,97.04,2,0,8.01,4,17.83,21.46,0
55,5,68.2,51.74,3,0,8.0,0,17.49,34.76,1
34,3,48.62,100.0,5,0,2.77,3,10.83,30.81,0
8,2,30.24,75.27,2,0,15.32,1,5.01,22.75,0
59,1,10.0,55.07,0,3,10.8,1,13.33,28.47,1
22,10,22.43,87.5,3,2,5.2,4,2.34,33.77,0
8,3,25.01,81.46,2,0,3.26,4,5.4,24.61,0
49,1,54.0,95.73,1,1,5.71,1,12.84,45.49,1
15,12,35.43,51.96,2,1,9.79,3,11.04,17.2,1
17,1,20.39,58.56,4,0,12.74,2,6.22,9.6,1
23,12,48.04,86.55,0,0,17.63,2,13.08,34.02,0
24,1,33.77,100.0,0,4,14.15,0,11.62,18.68,0
45,8,56.95,83.63,2,0,6.38,2,7.94,34.65,0
19,3,56.57,85.95,4,0,2.59,4,8.61,38.56,1
5,11,58.16,63.58,1,1,7.43,2,9.16,24.28,1
32,1,11.63,72.27,4,1,6.69,4,1.0,41.27,1
44,7,50.68,65.7,5,1,2.25,7,13.54,18.38,1
1,10,48.18,82.54,4,1,7.91,6,12.4,35.78,1
23,3,31.68,88.94,1,1,14.05,2,8.19,5.0,1
37,8,17.94,77.79,2,1,1.33,1,10.22,28.27,1
8,4,48.37,86.93,0,0,18.1,2,8.77,29.01,0
13,4,65.96,74.57,1,0,1.34,3,14.77,32.56,1
8,5,11.27,94.87,1,1,10.48,0,7.18,32.17,1
57,6,37.51,62.08,1,0,19.23,1,12.66,50.92,1
23,7,51.97,96.24,0,1,7.9,5,8.28,45.2,0
43,4,66.87,64.26,4,2,17.42,4,12.47,17.82,1
1,8,45.31,75.25,2,1,1.7,1,8.26,34.25,1
45,6,78.97,57.09,1,0,7.21,1,8.96,23.42,0
51,1,23.07,82.59,2,0,4.69,2,5.46,44.34,0
24,1,19.75,76.97,2,4,6.31,4,11.61,34.58,1
35,9,65.27,86.08,0,2,10.13,4,8.31,28.47,0
24,10,14.76,48.99,2,0,11.7,3,12.86,46.32,1
17,6,56.92,77.01,3,1,19.72,3,15.44,40.93,1
5,10,45.58,81.05,1,0,8.41,2,10.62,27.49,0
20,8,36.48,60.17,1,1,2.78,3,4.63,28.4,1
21,7,43.6,83.0,3,1,14.98,6,7.18,38.2,0
40,12,30.66,40.54,2,2,1.61,4,14.0,28.96,1
